Station Name,Travel Time
Białystok_i,0
Białystok_o,4
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,15
Łapy_i,1
Łapy_o,23
Szepietowo_i,1
Szepietowo_o,12
Czyżew_i,1
Czyżew_o,14
Małkinia_i,1
Małkinia_o,16
Łochów_i,1
Łochów_o,12
Tłuszcz_i,1
Tłuszcz_o,10
Wołomin_i,1
Wołomin_o,18
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,6
Warszawa Centralna_i,6
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,22
Żyrardów_i,1
Żyrardów_o,14
Skierniewice_i,2
Skierniewice_o,23
Koluszki_i,1
Koluszki_o,23
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,23
Częstochowa_i,2
Częstochowa_o,4
Częstochowa Stradom_i,1
Częstochowa Stradom_o,21
Lubliniec_i,1
Lubliniec_o,43
Opole Główne_i,2
Opole Główne_o,23
Brzeg_i,1
Brzeg_o,9
Oława_i,8
Oława_o,20
Wrocław Główny_i,0
Wrocław Główny_o,1359
