Station Name,Travel Time
Petrovice u Karviné_i,0
Petrovice u Karviné_o,7
Zebrzydowice_i,8
Zebrzydowice_o,28
Czechowice-Dziedzice_i,1
Czechowice-Dziedzice_o,21
Oświęcim_i,1
Oświęcim_o,14
Chrzanów Śródmieście_i,1
Chrzanów Śródmieście_o,3
Trzebinia_i,1
Trzebinia_o,7
Krzeszowice_i,1
Krzeszowice_o,15
Kraków Główny_i,23
Kraków Główny_o,4
Kraków Płaszów_i,1
Kraków Płaszów_o,18
Bochnia_i,1
Bochnia_o,7
Brzesko Okocim_i,1
Brzesko Okocim_o,13
Tarnów_i,2
Tarnów_o,15
Dębica_i,1
Dębica_o,7
Ropczyce_i,1
Ropczyce_o,5
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,13
Rzeszów Główny_i,3
Rzeszów Główny_o,11
Łańcut_i,1
Łańcut_o,13
Przeworsk_i,1
Przeworsk_o,9
Jarosław_i,1
Jarosław_o,9
Radymno_i,1
Radymno_o,13
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,1454
