Station Name,Travel Time
Katowice_i,0
Katowice_o,14
Zabrze_i,1
Zabrze_o,6
Gliwice_i,8
Gliwice_o,57
Częstochowa Stradom_i,4
Częstochowa Stradom_o,4
Częstochowa_i,2
Częstochowa_o,24
Radomsko_i,1
Radomsko_o,25
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,35
Łódź Widzew_i,6
Łódź Widzew_o,9
Łódź Chojny_i,1
Łódź Chojny_o,6
Łódź Kaliska_i,2
Łódź Kaliska_o,4
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Zgierz_i,1
Zgierz_o,16
Ozorków_i,1
Ozorków_o,6
Łęczyca_i,1
Łęczyca_o,21
Kutno_i,1
Kutno_o,20
Gostynin_i,1
Gostynin_o,21
Płock_i,30
Płock_o,33
Sierpc_i,1
Sierpc_o,26
Rypin_i,1
Rypin_o,24
Brodnica_i,1
Brodnica_o,22
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,29
Grudziądz_i,20
Grudziądz_o,38
Kwidzyn_i,1
Kwidzyn_o,18
Sztum_i,1
Sztum_o,12
Malbork_i,1
Malbork_o,15
Tczew_i,3
Tczew_o,22
Gdańsk Główny_i,2
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,2
Sopot_o,9
Gdynia Główna_i,5
Gdynia Główna_o,842
