Station Name,Travel Time
Warszawa Zachodnia_i,4
Warszawa Zachodnia_o,5
Warszawa Centralna_i,23
Warszawa Centralna_o,6
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,20
Otwock_i,1
Otwock_o,12
Pilawa_i,1
Pilawa_o,21
Dęblin_i,1
Dęblin_o,10
Puławy Miasto_i,1
Puławy Miasto_o,10
Nałęczów_i,1
Nałęczów_o,11
Lublin Zachodni_i,1
Lublin Zachodni_o,5
Lublin Główny_i,6
Lublin Główny_o,8
Świdnik Miasto_i,1
Świdnik Miasto_o,20
Trawniki_i,1
Trawniki_o,11
Rejowiec_i,1
Rejowiec_o,11
Chełm Miasto_i,1
Chełm Miasto_o,4
Chełm_i,0
Chełm_o,608
