Station Name,Travel Time
Lublin Główny_i,0
Lublin Główny_o,5
Lublin Zachodni_i,1
Lublin Zachodni_o,12
Nałęczów_i,1
Nałęczów_o,10
Puławy Miasto_i,1
Puławy Miasto_o,11
Dęblin_i,1
Dęblin_o,24
Pilawa_i,1
Pilawa_o,12
Otwock_i,1
Otwock_o,19
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,27
Warszawa Centralna_o,4
Warszawa Zachodnia_i,3
Warszawa Zachodnia_o,29
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,3
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,13
Łódź Widzew_i,1
Łódź Widzew_o,7
Łódź Fabryczna_i,17
Łódź Fabryczna_o,1723
