Station Name,Travel Time
Zgorzelec_i,0
Zgorzelec_o,2
Zgorzelec Miasto_i,1
Zgorzelec Miasto_o,6
Pieńsk_i,0
Pieńsk_o,8
Węgliniec_i,2
Węgliniec_o,12
Bolesławiec_i,1
Bolesławiec_o,13
Chojnów_i,0
Chojnów_o,10
Legnica_i,6
Legnica_o,16
Środa Śląska_i,1
Środa Śląska_o,11
Wrocław Leśnica_i,1
Wrocław Leśnica_o,11
Wrocław Główny_i,10
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,4
Wrocław Nadodrze_i,1
Wrocław Nadodrze_o,19
Oleśnica Rataje_i,0
Oleśnica Rataje_o,23
Milicz_i,1
Milicz_o,19
Krotoszyn_i,1
Krotoszyn_o,23
Ostrów Wielkopolski_i,7
Ostrów Wielkopolski_o,15
Kalisz_i,1
Kalisz_o,30
Sieradz_i,1
Sieradz_o,12
Zduńska Wola_i,1
Zduńska Wola_o,8
Łask_i,1
Łask_o,10
Pabianice_i,1
Pabianice_o,7
Łódź Retkinia_i,0
Łódź Retkinia_o,9
Łódź Chojny_i,1
Łódź Chojny_o,8
Łódź Widzew_i,3
Łódź Widzew_o,14
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,4
Skierniewice_o,10
Żyrardów_i,1
Żyrardów_o,29
Warszawa Gdańska_i,8
Warszawa Gdańska_o,9
Warszawa Wschodnia_i,10
Warszawa Wschodnia_o,509
