Station Name,Travel Time
Gdynia Główna_i,0
Gdynia Główna_o,8
Sopot_i,2
Sopot_o,3
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,4
Gdańsk Główny_o,6
Pruszcz Gdański_i,1
Pruszcz Gdański_o,12
Tczew_i,1
Tczew_o,12
Pelplin_i,0
Pelplin_o,10
Smętowo_i,2
Smętowo_o,17
Laskowice Pomorskie_i,1
Laskowice Pomorskie_o,30
Bydgoszcz Główna_i,10
Bydgoszcz Główna_o,4
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,3
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,8
Solec Kujawski_i,1
Solec Kujawski_o,18
Toruń Główny_i,2
Toruń Główny_o,11
Aleksandrów Kujawski_i,1
Aleksandrów Kujawski_o,20
Włocławek_i,1
Włocławek_o,33
Kutno_i,5
Kutno_o,22
Łęczyca_i,1
Łęczyca_o,6
Ozorków_i,7
Ozorków_o,15
Zgierz_i,1
Zgierz_o,6
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Łódź Kaliska_i,2
Łódź Kaliska_o,7
Łódź Chojny_i,1
Łódź Chojny_o,8
Łódź Widzew_i,11
Łódź Widzew_o,7
Łódź Fabryczna_i,13
Łódź Fabryczna_o,1645
