Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,4
Wrocław Nadodrze_i,1
Wrocław Nadodrze_o,18
Oleśnica Rataje_i,0
Oleśnica Rataje_o,29
Milicz_i,1
Milicz_o,13
Krotoszyn_i,7
Krotoszyn_o,23
Ostrów Wielkopolski_i,1
Ostrów Wielkopolski_o,15
Kalisz_i,1
Kalisz_o,31
Sieradz_i,1
Sieradz_o,12
Zduńska Wola_i,3
Zduńska Wola_o,8
Łask_i,3
Łask_o,10
Pabianice_i,3
Pabianice_o,7
Łódź Retkinia_i,0
Łódź Retkinia_o,9
Łódź Chojny_i,1
Łódź Chojny_o,8
Łódź Widzew_i,3
Łódź Widzew_o,14
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,14
Żyrardów_i,1
Żyrardów_o,1920
