Station Name,Travel Time
Poznań Główny_i,0
Poznań Główny_o,10
Swarzędz_i,1
Swarzędz_o,19
Września_i,1
Września_o,12
Słupca_i,1
Słupca_o,12
Konin_i,1
Konin_o,15
Koło_i,1
Koło_o,23
Kutno_i,1
Kutno_o,22
Łęczyca_i,1
Łęczyca_o,6
Ozorków_i,0
Ozorków_o,16
Zgierz_i,1
Zgierz_o,6
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Łódź Kaliska_i,2
Łódź Kaliska_o,7
Łódź Chojny_i,1
Łódź Chojny_o,8
Łódź Widzew_i,3
Łódź Widzew_o,29
Tomaszów Mazowiecki_i,1
Tomaszów Mazowiecki_o,28
Opoczno Południe_i,1
Opoczno Południe_o,26
Włoszczowa Północ_i,1
Włoszczowa Północ_o,35
Miechów_i,17
Miechów_o,30
Kraków Główny_i,15
Kraków Główny_o,1557
