Station Name,Travel Time
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,6
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,27
Sochaczew_i,3
Sochaczew_o,13
Łowicz Główny_i,1
Łowicz Główny_o,19
Kutno_i,1
Kutno_o,30
Włocławek_i,4
Włocławek_o,19
Aleksandrów Kujawski_i,1
Aleksandrów Kujawski_o,12
Toruń Główny_i,2
Toruń Główny_o,17
Solec Kujawski_i,1
Solec Kujawski_o,8
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,4
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,5
Bydgoszcz Główna_i,0
Bydgoszcz Główna_o,625
