Station Name,Travel Time
Warszawa Wschodnia_i,6
Warszawa Wschodnia_o,6
Warszawa Centralna_i,14
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,22
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,21
Koluszki_i,1
Koluszki_o,23
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,23
Częstochowa_i,2
Częstochowa_o,4
Częstochowa Stradom_i,1
Częstochowa Stradom_o,21
Lubliniec_i,1
Lubliniec_o,32
Opole Główne_i,7
Opole Główne_o,21
Brzeg_i,1
Brzeg_o,8
Oława_i,1
Oława_o,21
Wrocław Główny_i,26
Wrocław Główny_o,34
Jaworzyna Śląska_i,5
Jaworzyna Śląska_o,8
Świebodzice_i,2
Świebodzice_o,13
Wałbrzych Miasto_i,2
Wałbrzych Miasto_o,11
Wałbrzych Główny_i,15
Wałbrzych Główny_o,17
Sędzisław_i,1
Sędzisław_o,13
Janowice Wielkie_i,4
Janowice Wielkie_o,16
Jelenia Góra_i,0
Jelenia Góra_o,809
