Station Name,Travel Time
Szczecin Główny_i,9
Szczecin Główny_o,13
Szczecin Dąbie_i,3
Szczecin Dąbie_o,21
Stargard_i,3
Stargard_o,27
Choszczno_i,1
Choszczno_o,28
Dobiegniew_i,1
Dobiegniew_o,16
Krzyż_i,2
Krzyż_o,19
Wronki_i,1
Wronki_o,8
Szamotuły_i,1
Szamotuły_o,18
Poznań Główny_i,7
Poznań Główny_o,19
Swarzędz_i,1
Swarzędz_o,19
Września_i,2
Września_o,12
Słupca_i,1
Słupca_o,12
Konin_i,1
Konin_o,15
Koło_i,1
Koło_o,22
Kutno_i,1
Kutno_o,19
Łowicz Główny_i,1
Łowicz Główny_o,12
Sochaczew_i,1
Sochaczew_o,34
Warszawa Gdańska_i,8
Warszawa Gdańska_o,9
Warszawa Wschodnia_i,26
Warszawa Wschodnia_o,1703
