Station Name,Travel Time
Gdynia Główna_i,0
Gdynia Główna_o,8
Sopot_i,1
Sopot_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,1
Gdańsk Główny_o,14
Tczew_i,0
Tczew_o,10
Malbork_i,0
Malbork_o,33
Iława Główna_i,0
Iława Główna_o,30
Działdowo_i,0
Działdowo_o,59
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,18
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,100
Zawiercie_i,2
Zawiercie_o,26
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,3
Katowice_o,13
Zabrze_i,0
Zabrze_o,7
Gliwice_i,0
Gliwice_o,1333
