Station Name,Travel Time
Białystok_i,0
Białystok_o,3
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,19
Łapy_i,1
Łapy_o,20
Szepietowo_i,1
Szepietowo_o,11
Czyżew_i,1
Czyżew_o,12
Małkinia_i,1
Małkinia_o,13
Łochów_i,1
Łochów_o,10
Tłuszcz_i,1
Tłuszcz_o,8
Wołomin_i,1
Wołomin_o,17
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,17
Warszawa Centralna_o,4
Warszawa Zachodnia_i,5
Warszawa Zachodnia_o,18
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,2017
