Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,13
Oborniki Śląskie_i,1
Oborniki Śląskie_o,12
Żmigród_i,1
Żmigród_o,10
Rawicz_i,1
Rawicz_o,18
Leszno_i,1
Leszno_o,15
Kościan_i,1
Kościan_o,27
Poznań Główny_i,6
Poznań Główny_o,23
Oborniki Wielkopolskie Miasto_i,1
Oborniki Wielkopolskie Miasto_o,21
Rogoźno Wielkopolskie_i,1
Rogoźno Wielkopolskie_o,17
Chodzież_i,1
Chodzież_o,16
Piła Główna_i,2
Piła Główna_o,32
Jastrowie_i,6
Jastrowie_o,38
Szczecinek_i,1
Szczecinek_o,53
Białogard_i,1
Białogard_o,15
Koszalin_i,3
Koszalin_o,34
Sławno_i,1
Sławno_o,17
Słupsk_i,0
Słupsk_o,1532
