Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,2
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,13
Radymno_i,1
Radymno_o,8
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,4
Przeworsk_o,21
Leżajsk_i,1
Leżajsk_o,7
Nowa Sarzyna_i,1
Nowa Sarzyna_o,14
Rudnik nad Sanem_i,1
Rudnik nad Sanem_o,11
Nisko_i,1
Nisko_o,7
Stalowa Wola Centrum_i,1
Stalowa Wola Centrum_o,2
Stalowa Wola Rozwadów_i,1
Stalowa Wola Rozwadów_o,25
Sandomierz_i,0
Sandomierz_o,508
