Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,3
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,13
Radymno_i,1
Radymno_o,9
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,1
Przeworsk_o,13
Łańcut_i,1
Łańcut_o,11
Rzeszów Główny_i,4
Rzeszów Główny_o,14
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,6
Ropczyce_i,1
Ropczyce_o,7
Dębica_i,1
Dębica_o,16
Tarnów_i,4
Tarnów_o,13
Brzesko Okocim_i,1
Brzesko Okocim_o,8
Bochnia_i,1
Bochnia_o,19
Kraków Płaszów_i,1
Kraków Płaszów_o,6
Kraków Główny_i,14
Kraków Główny_o,16
Krzeszowice_i,1
Krzeszowice_o,8
Trzebinia_i,1
Trzebinia_o,9
Jaworzno Szczakowa_i,2
Jaworzno Szczakowa_o,9
Mysłowice_i,3
Mysłowice_o,11
Katowice_i,3
Katowice_o,15
Zabrze_i,1
Zabrze_o,7
Gliwice_i,3
Gliwice_o,9
Pyskowice_i,3
Pyskowice_o,15
Strzelce Opolskie_i,1
Strzelce Opolskie_o,20
Opole Główne_i,5
Opole Główne_o,19
Brzeg_i,2
Brzeg_o,9
Oława_i,2
Oława_o,20
Wrocław Główny_i,10
Wrocław Główny_o,15
Oborniki Śląskie_i,1
Oborniki Śląskie_o,11
Żmigród_i,1
Żmigród_o,9
Rawicz_i,1
Rawicz_o,16
Leszno_i,2
Leszno_o,13
Kościan_i,2
Kościan_o,23
Poznań Główny_i,6
Poznań Główny_o,26
Gniezno_i,2
Gniezno_o,16
Mogilno_i,2
Mogilno_o,16
Inowrocław_i,2
Inowrocław_o,26
Bydgoszcz Główna_i,7
Bydgoszcz Główna_o,29
Laskowice Pomorskie_i,1
Laskowice Pomorskie_o,41
Tczew_i,5
Tczew_o,16
Gdańsk Główny_i,3
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,2
Sopot_o,9
Gdynia Główna_i,5
Gdynia Główna_o,613
