Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,3
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,13
Radymno_i,1
Radymno_o,9
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,1
Przeworsk_o,12
Łańcut_i,1
Łańcut_o,10
Rzeszów Główny_i,4
Rzeszów Główny_o,13
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,5
Ropczyce_i,1
Ropczyce_o,7
Dębica_i,1
Dębica_o,15
Tarnów_i,2
Tarnów_o,12
Brzesko Okocim_i,1
Brzesko Okocim_o,7
Bochnia_i,1
Bochnia_o,18
Kraków Płaszów_i,1
Kraków Płaszów_o,5
Kraków Główny_i,15
Kraków Główny_o,17
Krzeszowice_i,3
Krzeszowice_o,8
Trzebinia_i,1
Trzebinia_o,3
Chrzanów Śródmieście_i,1
Chrzanów Śródmieście_o,14
Oświęcim_i,1
Oświęcim_o,20
Czechowice-Dziedzice_i,1
Czechowice-Dziedzice_o,26
Zebrzydowice_i,7
Zebrzydowice_o,7
Petrovice u Karviné_i,0
Petrovice u Karviné_o,812
