Station Name,Travel Time
Kraków Główny_i,0
Kraków Główny_o,43
Bochnia_i,1
Bochnia_o,8
Brzesko Okocim_i,1
Brzesko Okocim_o,15
Tarnów_i,4
Tarnów_o,19
Tuchów_i,1
Tuchów_o,13
Bogoniowice Ciężkowice_i,1
Bogoniowice Ciężkowice_o,16
Bobowa Miasto_i,1
Bobowa Miasto_o,8
Stróże_i,1
Stróże_o,4
Grybów_i,1
Grybów_o,29
Nowy Sącz_i,10
Nowy Sącz_o,6
Stary Sącz_i,1
Stary Sącz_o,8
Rytro_i,8
Rytro_o,6
Piwniczna Zdrój_i,1
Piwniczna Zdrój_o,4
Łomnica Zdrój_i,1
Łomnica Zdrój_o,4
Wierchomla Wielka_i,1
Wierchomla Wielka_o,10
Żegiestów Zdrój_i,1
Żegiestów Zdrój_o,12
Muszyna_i,20
Muszyna_o,2
Muszyna Zdrój_i,1
Muszyna Zdrój_o,10
Krynica Zdrój_i,0
Krynica Zdrój_o,407
