Station Name,Travel Time
Kraków Główny_i,5
Kraków Główny_o,51
Katowice_i,6
Katowice_o,13
Zabrze_i,1
Zabrze_o,6
Gliwice_i,4
Gliwice_o,44
Opole Główne_i,11
Opole Główne_o,45
Wrocław Główny_i,10
Wrocław Główny_o,15
Oborniki Śląskie_i,1
Oborniki Śląskie_o,10
Żmigród_i,1
Żmigród_o,8
Rawicz_i,1
Rawicz_o,15
Leszno_i,1
Leszno_o,13
Kościan_i,1
Kościan_o,22
Poznań Główny_i,20
Poznań Główny_o,24
Oborniki Wielkopolskie Miasto_i,2
Oborniki Wielkopolskie Miasto_o,12
Rogoźno Wielkopolskie_i,2
Rogoźno Wielkopolskie_o,17
Chodzież_i,4
Chodzież_o,17
Piła Główna_i,1
Piła Główna_o,24
Jastrowie_i,1
Jastrowie_o,29
Szczecinek_i,1
Szczecinek_o,52
Białogard_i,1
Białogard_o,29
Kołobrzeg_i,0
Kołobrzeg_o,637
