Station Name,Travel Time
Ełk_i,0
Ełk_o,17
Grajewo_i,1
Grajewo_o,17
Osowiec_i,0
Osowiec_o,10
Mońki_i,7
Mońki_o,29
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,4
Białystok_i,25
Białystok_o,3
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,13
Łapy_i,1
Łapy_o,20
Szepietowo_i,1
Szepietowo_o,11
Czyżew_i,1
Czyżew_o,11
Małkinia_i,1
Małkinia_o,14
Łochów_i,1
Łochów_o,10
Tłuszcz_i,1
Tłuszcz_o,8
Wołomin_i,1
Wołomin_o,17
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,25
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,19
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,13
Łódź Widzew_i,7
Łódź Widzew_o,9
Łódź Chojny_i,1
Łódź Chojny_o,14
Pabianice_i,1
Pabianice_o,10
Łask_i,1
Łask_o,8
Zduńska Wola_i,1
Zduńska Wola_o,12
Sieradz_i,4
Sieradz_o,31
Kalisz_i,1
Kalisz_o,15
Ostrów Wielkopolski_i,1
Ostrów Wielkopolski_o,31
Twardogóra_i,1
Twardogóra_o,14
Oleśnica Rataje_i,1
Oleśnica Rataje_o,19
Wrocław Nadodrze_i,3
Wrocław Nadodrze_o,4
Wrocław Mikołajów_i,2
Wrocław Mikołajów_o,5
Wrocław Główny_i,0
Wrocław Główny_o,509
