Station Name,Travel Time
Łódź Fabryczna_i,31
Łódź Fabryczna_o,7
Łódź Widzew_i,3
Łódź Widzew_o,14
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,2
Skierniewice_o,12
Żyrardów_i,2
Żyrardów_o,19
Warszawa Zachodnia_i,4
Warszawa Zachodnia_o,5
Warszawa Centralna_i,22
Warszawa Centralna_o,6
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,14
Legionowo_i,1
Legionowo_o,8
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,30
Ciechanów_i,2
Ciechanów_o,15
Mława_i,2
Mława_o,9
Działdowo_i,2
Działdowo_o,31
Iława Główna_i,2
Iława Główna_o,16
Prabuty_i,1
Prabuty_o,18
Malbork_i,2
Malbork_o,11
Tczew_i,2
Tczew_o,15
Gdańsk Główny_i,2
Gdańsk Główny_o,3
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,3
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,3
Sopot_i,2
Sopot_o,8
Gdynia Główna_i,26
Gdynia Główna_o,11
Rumia_i,1
Rumia_o,10
Wejherowo_i,4
Wejherowo_o,22
Lębork_i,2
Lębork_o,70
Słupsk_i,1
Słupsk_o,18
Sławno_i,1
Sławno_o,42
Koszalin_i,3
Koszalin_o,26
Ustronie Morskie_i,1
Ustronie Morskie_o,12
Kołobrzeg_i,0
Kołobrzeg_o,819
