Station Name,Travel Time
Kraków Główny                    ,136
Warszawa Zachodnia               ,5
Warszawa Centralna               ,6
Warszawa Wschodnia               ,88
Iława Główna                     ,32
Malbork                          ,10
Tczew                            ,13
Gdańsk Główny                    ,4
Gdańsk Wrzeszcz                  ,4
Gdańsk Oliwa                     ,4
Sopot                            ,8
Gdynia Główna                    ,0959
