Station Name,Travel Time
Warszawa Wschodnia_i,4
Warszawa Wschodnia_o,6
Warszawa Centralna_i,5
Warszawa Centralna_o,4
Warszawa Zachodnia_i,3
Warszawa Zachodnia_o,36
Sochaczew_i,1
Sochaczew_o,12
Łowicz Główny_i,1
Łowicz Główny_o,20
Kutno_i,1
Kutno_o,28
Babiak_i,1
Babiak_o,13
Piotrków Kujawski_i,1
Piotrków Kujawski_o,23
Inowrocław Rąbinek_i,3
Inowrocław Rąbinek_o,17
Mogilno_i,1
Mogilno_o,16
Gniezno_i,3
Gniezno_o,26
Poznań Główny_i,5
Poznań Główny_o,21
Opalenica_i,1
Opalenica_o,9
Nowy Tomyśl_i,2
Nowy Tomyśl_o,8
Zbąszyń_i,1
Zbąszyń_o,4
Zbąszynek_i,1
Zbąszynek_o,7
Babimost_i,1
Babimost_o,10
Sulechów_i,1
Sulechów_o,17
Zielona Góra Główna_i,0
Zielona Góra Główna_o,1530
