Station Name,Travel Time
Warszawa Wschodnia               ,6
Warszawa Centralna               ,4
Warszawa Zachodnia               ,62
Kutno                            ,39
Konin                            ,55
Poznań Główny                    ,47
Krzyż                            ,45
Choszczno                        ,32
Stargard                         ,22
Szczecin Dąbie                   ,12
Szczecin Główny                  ,1519
