Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,19
Olsztynek_i,1
Olsztynek_o,19
Nidzica_i,1
Nidzica_o,15
Działdowo_i,1
Działdowo_o,9
Mława_i,1
Mława_o,14
Ciechanów_i,1
Ciechanów_o,17
Nasielsk_i,0
Nasielsk_o,11
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,8
Legionowo_i,1
Legionowo_o,12
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,25
Warszawa Centralna_o,3
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,18
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,23
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,24
Częstochowa_i,12
Częstochowa_o,16
Myszków_i,3
Myszków_o,8
Zawiercie_i,1
Zawiercie_o,16
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,4
Będzin Miasto_i,0
Będzin Miasto_o,7
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,3
Katowice_o,15
Tychy_i,1
Tychy_o,17
Pszczyna_i,1
Pszczyna_o,8
Czechowice-Dziedzice_i,1
Czechowice-Dziedzice_o,11
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,746
