Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,3
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,20
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,1
Przeworsk_o,12
Łańcut_i,1
Łańcut_o,10
Rzeszów Główny_i,3
Rzeszów Główny_o,22
Dębica_i,1
Dębica_o,18
Tarnów_i,2
Tarnów_o,18
Bochnia_i,1
Bochnia_o,18
Kraków Płaszów_i,1
Kraków Płaszów_o,6
Kraków Główny_i,23
Kraków Główny_o,51
Katowice_i,5
Katowice_o,13
Zabrze_i,1
Zabrze_o,6
Gliwice_i,2
Gliwice_o,44
Opole Główne_i,10
Opole Główne_o,52
Wrocław Główny_i,0
Wrocław Główny_o,1559
