Station Name,Travel Time
Bydgoszcz Główna_i,0
Bydgoszcz Główna_o,4
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,3
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,8
Solec Kujawski_i,1
Solec Kujawski_o,17
Toruń Główny_i,2
Toruń Główny_o,11
Aleksandrów Kujawski_i,1
Aleksandrów Kujawski_o,19
Włocławek_i,1
Włocławek_o,33
Kutno_i,3
Kutno_o,22
Łęczyca_i,5
Łęczyca_o,6
Ozorków_i,0
Ozorków_o,15
Zgierz_i,1
Zgierz_o,6
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Łódź Kaliska_i,6
Łódź Kaliska_o,5
Łódź Pabianicka_i,0
Łódź Pabianicka_o,3
Łódź Chojny_i,1
Łódź Chojny_o,3
Łódź Dąbrowa_i,0
Łódź Dąbrowa_o,5
Łódź Widzew_i,3
Łódź Widzew_o,29
Tomaszów Mazowiecki_i,1
Tomaszów Mazowiecki_o,28
Opoczno Południe_i,1
Opoczno Południe_o,26
Włoszczowa Północ_i,1
Włoszczowa Północ_o,34
Miechów_i,1
Miechów_o,31
Kraków Główny_i,0
Kraków Główny_o,530
