Station Name,Travel Time
Świnoujście_i,0
Świnoujście_o,12
Międzyzdroje_i,2
Międzyzdroje_o,21
Wysoka Kamieńska_i,1
Wysoka Kamieńska_o,18
Goleniów_i,1
Goleniów_o,17
Szczecin Dąbie_i,1
Szczecin Dąbie_o,14
Szczecin Główny_i,5
Szczecin Główny_o,22
Gryfino_i,1
Gryfino_o,20
Chojna_i,1
Chojna_o,28
Kostrzyn_i,1
Kostrzyn_o,22
Rzepin_i,2
Rzepin_o,45
Zielona Góra Główna_i,3
Zielona Góra Główna_o,14
Nowa Sól_i,1
Nowa Sól_o,8
Bytom Odrzański_i,1
Bytom Odrzański_o,16
Głogów_i,1
Głogów_o,28
Lubin_i,1
Lubin_o,15
Legnica_i,2
Legnica_o,39
Wrocław Główny_i,18
Wrocław Główny_o,21
Oława_i,2
Oława_o,9
Brzeg_i,1
Brzeg_o,23
Opole Główne_i,7
Opole Główne_o,12
Gogolin_i,2
Gogolin_o,7
Zdzieszowice_i,1
Zdzieszowice_o,8
Kędzierzyn Koźle_i,7
Kędzierzyn Koźle_o,29
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,15
Katowice_i,8
Katowice_o,11
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,10
Trzebinia_i,1
Trzebinia_o,9
Krzeszowice_i,1
Krzeszowice_o,18
Kraków Główny_i,5
Kraków Główny_o,1310
