Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,17
Oława_i,1
Oława_o,7
Brzeg_i,1
Brzeg_o,18
Opole Główne_i,2
Opole Główne_o,35
Lubliniec_i,1
Lubliniec_o,20
Częstochowa Stradom_i,2
Częstochowa Stradom_o,27
Koniecpol_i,1
Koniecpol_o,16
Włoszczowa_i,5
Włoszczowa_o,33
Kielce_i,15
Kielce_o,26
Suchedniów_i,1
Suchedniów_o,6
Skarżysko Kamienna_i,2
Skarżysko Kamienna_o,26
Radom Główny_i,2
Radom Główny_o,14
Pionki Zachodnie_i,1
Pionki Zachodnie_o,32
Puławy Miasto_i,1
Puławy Miasto_o,10
Nałęczów_i,1
Nałęczów_o,11
Lublin Zachodni_i,1
Lublin Zachodni_o,5
Lublin Główny_i,0
Lublin Główny_o,554
