Station Name,Travel Time
Jelenia Góra_i,0
Jelenia Góra_o,15
Janowice Wielkie_i,1
Janowice Wielkie_o,13
Sędzisław_i,1
Sędzisław_o,17
Wałbrzych Główny_i,8
Wałbrzych Główny_o,10
Wałbrzych Miasto_i,1
Wałbrzych Miasto_o,13
Świebodzice_i,1
Świebodzice_o,7
Jaworzyna Śląska_i,1
Jaworzyna Śląska_o,33
Wrocław Główny_i,37
Wrocław Główny_o,23
Oława_i,1
Oława_o,8
Brzeg_i,1
Brzeg_o,21
Opole Główne_i,3
Opole Główne_o,32
Lubliniec_i,1
Lubliniec_o,21
Częstochowa Stradom_i,1
Częstochowa Stradom_o,4
Częstochowa_i,2
Częstochowa_o,24
Radomsko_i,1
Radomsko_o,25
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,23
Koluszki_i,1
Koluszki_o,20
Skierniewice_i,1
Skierniewice_o,13
Żyrardów_i,1
Żyrardów_o,23
Warszawa Zachodnia_i,4
Warszawa Zachodnia_o,5
Warszawa Centralna_i,10
Warszawa Centralna_o,6
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,1220
