Station Name,Travel Time
Białystok_i,0
Białystok_o,3
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,13
Łapy_i,1
Łapy_o,20
Szepietowo_i,1
Szepietowo_o,11
Czyżew_i,1
Czyżew_o,11
Małkinia_i,1
Małkinia_o,13
Łochów_i,1
Łochów_o,10
Tłuszcz_i,1
Tłuszcz_o,8
Wołomin_i,1
Wołomin_o,16
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,6
Warszawa Centralna_i,18
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,18
Żyrardów_i,1
Żyrardów_o,11
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,23
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,23
Częstochowa_i,2
Częstochowa_o,4
Częstochowa Stradom_i,1
Częstochowa Stradom_o,21
Lubliniec_i,1
Lubliniec_o,32
Opole Główne_i,2
Opole Główne_o,18
Brzeg_i,1
Brzeg_o,8
Oława_i,2
Oława_o,19
Wrocław Główny_i,0
Wrocław Główny_o,1013
