Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,4
Wrocław Nadodrze_i,2
Wrocław Nadodrze_o,19
Oleśnica Rataje_i,0
Oleśnica Rataje_o,15
Twardogóra_i,0
Twardogóra_o,32
Ostrów Wielkopolski_i,2
Ostrów Wielkopolski_o,15
Kalisz_i,1
Kalisz_o,30
Sieradz_i,1
Sieradz_o,12
Zduńska Wola_i,1
Zduńska Wola_o,8
Łask_i,1
Łask_o,10
Pabianice_i,1
Pabianice_o,15
Łódź Chojny_i,2
Łódź Chojny_o,8
Łódź Widzew_i,3
Łódź Widzew_o,12
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,12
Żyrardów_i,4
Żyrardów_o,21
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,7
Warszawa Centralna_o,6
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,1624
